,Unnamed: 0,faq_id,faq,query,match,score
2029,2029,28.0,How do I transfer Risk from one Solution Contingency line to another?,Are there applications that supports MME for Cost Collectors?,0.0,1.1672368600557093e-05
2030,2030,28.0,How do I transfer Risk from one Solution Contingency line to another?,Once a cost collector has been activated can I use applications that are integrated with MME?,0.0,4.169797193753766e-06
2031,2031,28.0,How do I transfer Risk from one Solution Contingency line to another?,What is the relevance of ODE Version in the graph?,0.0,2.2634087599726627e-06
2032,2032,28.0,How do I transfer Risk from one Solution Contingency line to another?,What are the details for using dashboards?,0.0,5.691154728992842e-05
2033,2033,28.0,How do I transfer Risk from one Solution Contingency line to another?,If I have a View Only access to a contract can I run reports for that contract?,0.0,0.0020978774409741163
2034,2034,28.0,How do I transfer Risk from one Solution Contingency line to another?,What type of access needed to run reports for a specific contract?,0.0,0.0006696972413919866
2035,2035,28.0,How do I transfer Risk from one Solution Contingency line to another?,Can you give me details regarding the availability of the revenue amounts? ,0.0,1.8919323565569357e-06
2036,2036,28.0,How do I transfer Risk from one Solution Contingency line to another?,How long will it take to receive the revenue amounts in MME?,0.0,2.1982737962389365e-05
2037,2037,28.0,How do I transfer Risk from one Solution Contingency line to another?,Can I change the Owner field on a contract WMU?,0.0,0.00030632197740487754
2038,2038,28.0,How do I transfer Risk from one Solution Contingency line to another?,I want to change the owner field on a contract.,0.0,0.0003935534623451531
2039,2039,28.0,How do I transfer Risk from one Solution Contingency line to another?,How to view resources on the roster page?,0.0,4.3309457396389917e-05
2040,2040,28.0,How do I transfer Risk from one Solution Contingency line to another?,Roster page wasn't able to diplay all resources. Why?,0.0,0.00039833475602790713
2041,2041,28.0,How do I transfer Risk from one Solution Contingency line to another?,What is the link for Contract Loss?,0.0,5.129476267029531e-05
2042,2042,28.0,How do I transfer Risk from one Solution Contingency line to another?,Can you provide details for PoC Contract Loss?,0.0,2.4534632757422514e-05
2043,2043,28.0,How do I transfer Risk from one Solution Contingency line to another?,What is the use of Include Actuals?,0.0,8.304168295580894e-05
2044,2044,28.0,How do I transfer Risk from one Solution Contingency line to another?,"Checkbox is disabled in Include Actuals, can I have an alternative solution for this matter?",0.0,6.754404603270814e-05
2045,2045,28.0,How do I transfer Risk from one Solution Contingency line to another?,Can you give me information about deleting contracts,0.0,0.00010230649058939889
2046,2046,28.0,How do I transfer Risk from one Solution Contingency line to another?,Can you tell me the process of deleting a contract,0.0,4.8486275773029774e-05
2047,2047,28.0,How do I transfer Risk from one Solution Contingency line to another?,I need to know how i close a contract in MME with the Strikethrough,0.0,0.0012384598376229405
2048,2048,28.0,How do I transfer Risk from one Solution Contingency line to another?,I couldn't delete a contract,0.0,0.00014139585255179554
2049,2049,28.0,How do I transfer Risk from one Solution Contingency line to another?,can I delete a contract from mme,0.0,0.0008561771246604621
2050,2050,28.0,How do I transfer Risk from one Solution Contingency line to another?,I need to close / Delete a contract in MME,0.0,0.0010101713705807924
2051,2051,28.0,How do I transfer Risk from one Solution Contingency line to another?,Is IWEP supported in MME?,0.0,0.0005835754564031959
2052,2052,28.0,How do I transfer Risk from one Solution Contingency line to another?,how do I gain access in MME?,0.0,0.00016385044727940112
2053,2053,28.0,How do I transfer Risk from one Solution Contingency line to another?,request access for new joiner,0.0,1.93603000298026e-06
2054,2054,28.0,How do I transfer Risk from one Solution Contingency line to another?,need to ask how to close contract in MME,0.0,0.0010101713705807924
2055,2055,28.0,How do I transfer Risk from one Solution Contingency line to another?,costs not showing as expected in Cost tab,0.0,1.8411011524221976e-06
2056,2056,28.0,How do I transfer Risk from one Solution Contingency line to another?,I am getting a error when trying to put in a forecast,0.0,0.0003580278716981411
2057,2057,28.0,How do I transfer Risk from one Solution Contingency line to another?,"I got an error saying, The forecast submission attempted to update EACs for a closed month. Please resubmit using a forecast version from  the current open forecasting month.""",0.0,0.0009587251115590334
2058,2058,28.0,How do I transfer Risk from one Solution Contingency line to another?,I would need to have access to MME,0.0,0.00011772381549235433
2059,2059,28.0,How do I transfer Risk from one Solution Contingency line to another?,I would like support in knowing the procedure to get access to MME of my current project,0.0,4.1020699427463114e-05
2060,2060,28.0,How do I transfer Risk from one Solution Contingency line to another?,I would like access to MME,0.0,0.00013617896183859557
2061,2061,28.0,How do I transfer Risk from one Solution Contingency line to another?,how do i get access?,0.0,0.0001645666197873652
2062,2062,28.0,How do I transfer Risk from one Solution Contingency line to another?,how do I get MME access,0.0,0.00011370201536919922
2063,2063,28.0,How do I transfer Risk from one Solution Contingency line to another?,I'd like to better undersand the functionality of the balance sheet,0.0,0.01526716910302639
2064,2064,28.0,How do I transfer Risk from one Solution Contingency line to another?,i need support on a query around setting up a project in MME,0.0,1.4638906577602029e-05
2065,2065,28.0,How do I transfer Risk from one Solution Contingency line to another?,how to create a project,0.0,3.963567451137351e-06
2066,2066,28.0,How do I transfer Risk from one Solution Contingency line to another?,I am trying to create a project,0.0,8.46850798552623e-06
2067,2067,28.0,How do I transfer Risk from one Solution Contingency line to another?,i'm trying to setup a new project,0.0,4.568435088003753e-06
2068,2068,28.0,How do I transfer Risk from one Solution Contingency line to another?,Need help with project creation  ,0.0,6.680294518446317e-06
2069,2069,28.0,How do I transfer Risk from one Solution Contingency line to another?,Do you know how to create it or if you have a job aid on creation?,0.0,0.00013502739602699876
2070,2070,28.0,How do I transfer Risk from one Solution Contingency line to another?,Closing of a contract,0.0,0.00014450658636633307
2071,2071,28.0,How do I transfer Risk from one Solution Contingency line to another?,what does MME stand for,0.0,0.0005712827551178634
2072,2072,29.0,How to extend Solution Contingency with a new sale?,Can change contract end date by WBS?,0.0,3.888758783432422e-06
2073,2073,29.0,How to extend Solution Contingency with a new sale?,how can I change contract end date by WBS?,0.0,3.888758783432422e-06
2074,2074,29.0,How to extend Solution Contingency with a new sale?,Is there a way to change the contract end date by WBS?,0.0,3.83959286409663e-06
2075,2075,29.0,How to extend Solution Contingency with a new sale?,How to forecast PoC Contract Loss in MME?,0.0,3.6751735024154186e-06
2076,2076,29.0,How to extend Solution Contingency with a new sale?,how can I forecast PoC Contract Loss?,0.0,3.007577561220387e-06
2077,2077,29.0,How to extend Solution Contingency with a new sale?,Is there a way to forecast PoC contract Loss?,0.0,2.9308550892892526e-06
2078,2078,29.0,How to extend Solution Contingency with a new sale?,When?user can?able to see the Jan14 revenue numbers in MME?,0.0,1.6985690081128269e-06
2079,2079,29.0,How to extend Solution Contingency with a new sale?,when can a user be able to see the Jan 14 revenue numbers?,0.0,1.5718399026809493e-06
2080,2080,29.0,How to extend Solution Contingency with a new sale?,Will a user be able to see the revenue numbers for Jan14?,0.0,1.5718399026809493e-06
2081,2081,29.0,How to extend Solution Contingency with a new sale?,Can download the cost transaction everything report in Local currency?,0.0,4.79742720926879e-06
2082,2082,29.0,How to extend Solution Contingency with a new sale?,Can I download the cost transaction report in Local currency?,0.0,3.7481745494005736e-06
2083,2083,29.0,How to extend Solution Contingency with a new sale?,How do I download the cost transaction report in Local currency?,0.0,3.7481745494005736e-06
2084,2084,29.0,How to extend Solution Contingency with a new sale?,Best practice on SAP structures for MME success,0.0,3.984001978096785e-06
2085,2085,29.0,How to extend Solution Contingency with a new sale?,what are the best practices on sap structures?,0.0,4.9827663133328315e-06
2086,2086,29.0,How to extend Solution Contingency with a new sale?,Enumerate SAP structures' best practices,0.0,3.1828444662096445e-06
2087,2087,29.0,How to extend Solution Contingency with a new sale?,"I cannot tick on Include Actuals in MME, why?",0.0,8.056848059823096e-07
2088,2088,29.0,How to extend Solution Contingency with a new sale?,why can't I tick on Include Actuals?,0.0,6.559893108715187e-07
2089,2089,29.0,How to extend Solution Contingency with a new sale?,What to do when I can't tick on MME's Include Actuals?,0.0,7.960796324368857e-07
2090,2090,29.0,How to extend Solution Contingency with a new sale?,If changed the owner name of contract in MME then it will that get effect into/anywhere..?,0.0,9.077193681150675e-06
2091,2091,29.0,How to extend Solution Contingency with a new sale?,what is the effect of changing the owner name of a contract?,0.0,4.80167500427342e-06
2092,2092,29.0,How to extend Solution Contingency with a new sale?,What will happen when I change the owner name of an MME contract?,0.0,9.644848432799336e-06
2093,2093,29.0,How to extend Solution Contingency with a new sale?,Can you tell me about contract commitment in WMU Dashboard? How can I use it?,0.0,1.5666018953197636e-05
2094,2094,29.0,How to extend Solution Contingency with a new sale?,How can I use the contract commitment in WMU Dashboard?,0.0,1.4974795703892596e-05
2095,2095,29.0,How to extend Solution Contingency with a new sale?,What is a Contract Commitment graph in the WMU Dashboard and how can I use it?,0.0,9.136815606325399e-06
2096,2096,29.0,How to extend Solution Contingency with a new sale?,How can I close a contract?,0.0,1.3876408047508448e-05
2097,2097,29.0,How to extend Solution Contingency with a new sale?,is there a way to delete a contract?,0.0,1.4056588042876683e-05
2098,2098,29.0,How to extend Solution Contingency with a new sale?,how can I delete a contract?,0.0,1.7871721865958534e-05
2099,2099,29.0,How to extend Solution Contingency with a new sale?,What are the steps needed for managing the Submission Confirmation email?,0.0,3.61288693966344e-05
2100,2100,29.0,How to extend Solution Contingency with a new sale?,Can I control which resources will be receiving the Submission Confirmation email?,0.0,3.806264794548042e-05
2101,2101,29.0,How to extend Solution Contingency with a new sale?,"Regarding contracts, how do I end one in MME?",0.0,3.67471766367089e-05
2102,2102,29.0,How to extend Solution Contingency with a new sale?,Can you terminate a contract in MME?,0.0,6.547637894982472e-05
2103,2103,29.0,How to extend Solution Contingency with a new sale?,Are there applications that supports MME for Cost Collectors?,0.0,0.0017520656110718846
2104,2104,29.0,How to extend Solution Contingency with a new sale?,Once a cost collector has been activated can I use applications that are integrated with MME?,0.0,0.00015969174273777753
2105,2105,29.0,How to extend Solution Contingency with a new sale?,What is the relevance of ODE Version in the graph?,0.0,0.0004379012971185148
2106,2106,29.0,How to extend Solution Contingency with a new sale?,What are the details for using dashboards?,0.0,1.6731299865568872e-06
2107,2107,29.0,How to extend Solution Contingency with a new sale?,If I have a View Only access to a contract can I run reports for that contract?,0.0,1.4936329534975812e-05
2108,2108,29.0,How to extend Solution Contingency with a new sale?,What type of access needed to run reports for a specific contract?,0.0,9.964712808141485e-05
2109,2109,29.0,How to extend Solution Contingency with a new sale?,Can you give me details regarding the availability of the revenue amounts? ,0.0,1.2054276510298223e-07
2110,2110,29.0,How to extend Solution Contingency with a new sale?,How long will it take to receive the revenue amounts in MME?,0.0,1.1395155752325081e-06
2111,2111,29.0,How to extend Solution Contingency with a new sale?,Can I change the Owner field on a contract WMU?,0.0,5.657863766828086e-06
2112,2112,29.0,How to extend Solution Contingency with a new sale?,I want to change the owner field on a contract.,0.0,1.015249563351972e-05
2113,2113,29.0,How to extend Solution Contingency with a new sale?,How to view resources on the roster page?,0.0,3.917904177797027e-05
2114,2114,29.0,How to extend Solution Contingency with a new sale?,Roster page wasn't able to diplay all resources. Why?,0.0,6.681297236355022e-05
2115,2115,29.0,How to extend Solution Contingency with a new sale?,What is the link for Contract Loss?,0.0,1.92625998352014e-06
2116,2116,29.0,How to extend Solution Contingency with a new sale?,Can you provide details for PoC Contract Loss?,0.0,8.821349979371007e-07
2117,2117,29.0,How to extend Solution Contingency with a new sale?,What is the use of Include Actuals?,0.0,6.200331199579523e-07
2118,2118,29.0,How to extend Solution Contingency with a new sale?,"Checkbox is disabled in Include Actuals, can I have an alternative solution for this matter?",0.0,4.866274139203597e-07
2119,2119,29.0,How to extend Solution Contingency with a new sale?,Can you give me information about deleting contracts,0.0,2.2704007278662175e-05
2120,2120,29.0,How to extend Solution Contingency with a new sale?,Can you tell me the process of deleting a contract,0.0,1.3021252016187645e-05
2121,2121,29.0,How to extend Solution Contingency with a new sale?,I need to know how i close a contract in MME with the Strikethrough,0.0,5.7472920161671937e-05
2122,2122,29.0,How to extend Solution Contingency with a new sale?,I couldn't delete a contract,0.0,1.6742549632908776e-05
2123,2123,29.0,How to extend Solution Contingency with a new sale?,can I delete a contract from mme,0.0,6.547637894982472e-05
2124,2124,29.0,How to extend Solution Contingency with a new sale?,I need to close / Delete a contract in MME,0.0,5.842661266797222e-05
2125,2125,29.0,How to extend Solution Contingency with a new sale?,Is IWEP supported in MME?,0.0,0.00010852124250959605
2126,2126,29.0,How to extend Solution Contingency with a new sale?,how do I gain access in MME?,0.0,5.1981005526613444e-05
2127,2127,29.0,How to extend Solution Contingency with a new sale?,request access for new joiner,0.0,0.018496019765734673
2128,2128,29.0,How to extend Solution Contingency with a new sale?,need to ask how to close contract in MME,0.0,5.842661266797222e-05
2129,2129,29.0,How to extend Solution Contingency with a new sale?,costs not showing as expected in Cost tab,0.0,3.286736045993166e-06
2130,2130,29.0,How to extend Solution Contingency with a new sale?,I am getting a error when trying to put in a forecast,0.0,5.074925411463482e-06
2131,2131,29.0,How to extend Solution Contingency with a new sale?,"I got an error saying, The forecast submission attempted to update EACs for a closed month. Please resubmit using a forecast version from  the current open forecasting month.""",0.0,0.00010946807742584497
2132,2132,29.0,How to extend Solution Contingency with a new sale?,I would need to have access to MME,0.0,4.4103268010076135e-05
2133,2133,29.0,How to extend Solution Contingency with a new sale?,I would like support in knowing the procedure to get access to MME of my current project,0.0,0.0007679210975766182
2134,2134,29.0,How to extend Solution Contingency with a new sale?,I would like access to MME,0.0,5.1182967581553385e-05
2135,2135,29.0,How to extend Solution Contingency with a new sale?,how do i get access?,0.0,7.594356429763138e-05
2136,2136,29.0,How to extend Solution Contingency with a new sale?,how do I get MME access,0.0,4.975499177817255e-05
2137,2137,29.0,How to extend Solution Contingency with a new sale?,I'd like to better undersand the functionality of the balance sheet,0.0,4.0356382669415325e-05
2138,2138,29.0,How to extend Solution Contingency with a new sale?,i need support on a query around setting up a project in MME,0.0,0.0010545207187533379
2139,2139,29.0,How to extend Solution Contingency with a new sale?,how to create a project,0.0,0.0025198704097419977
2140,2140,29.0,How to extend Solution Contingency with a new sale?,I am trying to create a project,0.0,0.0009365911246277392
2141,2141,29.0,How to extend Solution Contingency with a new sale?,i'm trying to setup a new project,0.0,0.1534755825996399
2142,2142,29.0,How to extend Solution Contingency with a new sale?,Need help with project creation  ,0.0,0.0009429927449673414
2143,2143,29.0,How to extend Solution Contingency with a new sale?,Do you know how to create it or if you have a job aid on creation?,0.0,5.199131919653155e-05
2144,2144,29.0,How to extend Solution Contingency with a new sale?,Closing of a contract,0.0,1.3876408047508448e-05
2145,2145,29.0,How to extend Solution Contingency with a new sale?,what does MME stand for,0.0,8.425716077908874e-05
2146,2146,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Can change contract end date by WBS?,0.0,3.739594376384048e-07
2147,2147,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),how can I change contract end date by WBS?,0.0,3.739594376384048e-07
2148,2148,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Is there a way to change the contract end date by WBS?,0.0,3.9254427974810824e-07
2149,2149,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),How to forecast PoC Contract Loss in MME?,0.0,2.6466457470064597e-08
2150,2150,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),how can I forecast PoC Contract Loss?,0.0,1.5514908469071997e-08
2151,2151,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Is there a way to forecast PoC contract Loss?,0.0,1.4637535628025944e-08
2152,2152,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),When?user can?able to see the Jan14 revenue numbers in MME?,0.0,0.00014824217942077667
2153,2153,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),when can a user be able to see the Jan 14 revenue numbers?,0.0,0.000169893610291183
2154,2154,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Will a user be able to see the revenue numbers for Jan14?,0.0,0.000169893610291183
2155,2155,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Can download the cost transaction everything report in Local currency?,0.0,1.9710378751369717e-07
2156,2156,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Can I download the cost transaction report in Local currency?,0.0,3.189676931469876e-07
2157,2157,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),How do I download the cost transaction report in Local currency?,0.0,3.189676931469876e-07
2158,2158,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Best practice on SAP structures for MME success,0.0,4.258837449366837e-10
2159,2159,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),what are the best practices on sap structures?,0.0,4.262282748968005e-10
2160,2160,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Enumerate SAP structures' best practices,0.0,1.0256973048683449e-09
2161,2161,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),"I cannot tick on Include Actuals in MME, why?",0.0,5.858258944613226e-08
2162,2162,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),why can't I tick on Include Actuals?,0.0,5.852451678833859e-08
2163,2163,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),What to do when I can't tick on MME's Include Actuals?,0.0,5.616923459683676e-08
2164,2164,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),If changed the owner name of contract in MME then it will that get effect into/anywhere..?,0.0,1.1822632650648757e-08
2165,2165,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),what is the effect of changing the owner name of a contract?,0.0,3.136069626208382e-09
2166,2166,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),What will happen when I change the owner name of an MME contract?,0.0,1.9216461755178216e-09
2167,2167,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Can you tell me about contract commitment in WMU Dashboard? How can I use it?,0.0,8.098302584080841e-10
2168,2168,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),How can I use the contract commitment in WMU Dashboard?,0.0,6.295474141992941e-10
2169,2169,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),What is a Contract Commitment graph in the WMU Dashboard and how can I use it?,0.0,1.1108152175864916e-09
2170,2170,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),How can I close a contract?,0.0,5.677753822652676e-10
2171,2171,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),is there a way to delete a contract?,0.0,5.511134881786006e-10
2172,2172,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),how can I delete a contract?,0.0,5.135580849469079e-10
2173,2173,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),What are the steps needed for managing the Submission Confirmation email?,0.0,6.804797836323928e-10
2174,2174,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Can I control which resources will be receiving the Submission Confirmation email?,0.0,6.705666022455148e-10
2175,2175,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),"Regarding contracts, how do I end one in MME?",0.0,1.974626240297539e-09
2176,2176,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Can you terminate a contract in MME?,0.0,1.111395753206068e-09
2177,2177,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Are there applications that supports MME for Cost Collectors?,0.0,6.781906147779182e-09
2178,2178,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Once a cost collector has been activated can I use applications that are integrated with MME?,0.0,4.210354731526422e-09
2179,2179,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),What is the relevance of ODE Version in the graph?,0.0,6.479373287904266e-11
2180,2180,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),What are the details for using dashboards?,0.0,2.4440529955427337e-07
2181,2181,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),If I have a View Only access to a contract can I run reports for that contract?,0.0,1.6687687898198078e-09
2182,2182,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),What type of access needed to run reports for a specific contract?,0.0,2.008957222798813e-09
2183,2183,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Can you give me details regarding the availability of the revenue amounts? ,0.0,0.0025222469121217728
2184,2184,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),How long will it take to receive the revenue amounts in MME?,0.0,0.0018195834709331393
2185,2185,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Can I change the Owner field on a contract WMU?,0.0,2.3047002084553014e-09
2186,2186,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),I want to change the owner field on a contract.,0.0,2.305355462084435e-09
2187,2187,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),How to view resources on the roster page?,0.0,1.9103164883294e-10
2188,2188,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Roster page wasn't able to diplay all resources. Why?,0.0,3.759703215422405e-09
2189,2189,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),What is the link for Contract Loss?,0.0,1.4980482632154235e-08
2190,2190,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Can you provide details for PoC Contract Loss?,0.0,1.0943373496274944e-07
2191,2191,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),What is the use of Include Actuals?,0.0,9.29342149902368e-08
2192,2192,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),"Checkbox is disabled in Include Actuals, can I have an alternative solution for this matter?",0.0,5.186033646964461e-08
2193,2193,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Can you give me information about deleting contracts,0.0,4.86278017852726e-10
2194,2194,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Can you tell me the process of deleting a contract,0.0,7.85489451260446e-10
2195,2195,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),I need to know how i close a contract in MME with the Strikethrough,0.0,1.454022013902545e-09
2196,2196,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),I couldn't delete a contract,0.0,6.161874344101648e-10
2197,2197,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),can I delete a contract from mme,0.0,1.111395753206068e-09
2198,2198,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),I need to close / Delete a contract in MME,0.0,1.2986793862523882e-09
2199,2199,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Is IWEP supported in MME?,0.0,8.623426417386781e-10
2200,2200,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),how do I gain access in MME?,0.0,1.463649534905187e-09
2201,2201,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),request access for new joiner,0.0,3.528971781463497e-09
2202,2202,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),need to ask how to close contract in MME,0.0,1.2986793862523882e-09
2203,2203,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),costs not showing as expected in Cost tab,0.0,2.3526633974313427e-09
2204,2204,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),I am getting a error when trying to put in a forecast,0.0,1.3887162531034392e-09
2205,2205,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),"I got an error saying, The forecast submission attempted to update EACs for a closed month. Please resubmit using a forecast version from  the current open forecasting month.""",0.0,1.8258021761141663e-09
2206,2206,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),I would need to have access to MME,0.0,1.495529478034996e-09
2207,2207,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),I would like support in knowing the procedure to get access to MME of my current project,0.0,2.5118779278798797e-10
2208,2208,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),I would like access to MME,0.0,1.349691913787865e-09
2209,2209,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),how do i get access?,0.0,9.489551366925753e-10
2210,2210,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),how do I get MME access,0.0,1.7641013094760183e-09
2211,2211,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),I'd like to better undersand the functionality of the balance sheet,0.0,3.0174935883309217e-09
2212,2212,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),i need support on a query around setting up a project in MME,0.0,1.1297803664822581e-10
2213,2213,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),how to create a project,0.0,6.439775102062839e-11
2214,2214,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),I am trying to create a project,0.0,1.108224276236136e-10
2215,2215,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),i'm trying to setup a new project,0.0,1.8748833041648538e-10
2216,2216,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Need help with project creation  ,0.0,8.531966799729673e-11
2217,2217,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Do you know how to create it or if you have a job aid on creation?,0.0,3.1087205032420684e-10
2218,2218,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),Closing of a contract,0.0,5.677753822652676e-10
2219,2219,30.0,How to decrease SC - Initial EAC amount value? (e.g. submitted by mistake twice),what does MME stand for,0.0,1.1780219022483607e-09
2220,2220,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",Can change contract end date by WBS?,0.0,0.1402309387922287
2221,2221,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",how can I change contract end date by WBS?,0.0,0.1402309387922287
2222,2222,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",Is there a way to change the contract end date by WBS?,0.0,0.12535619735717773
2223,2223,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",How to forecast PoC Contract Loss in MME?,0.0,0.0003985963121522218
2224,2224,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",how can I forecast PoC Contract Loss?,0.0,0.00017247053619939834
2225,2225,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",Is there a way to forecast PoC contract Loss?,0.0,0.00015403387078549713
2226,2226,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",When?user can?able to see the Jan14 revenue numbers in MME?,0.0,0.01413216907531023
2227,2227,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",when can a user be able to see the Jan 14 revenue numbers?,0.0,0.03167048841714859
2228,2228,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",Will a user be able to see the revenue numbers for Jan14?,0.0,0.03167048841714859
2229,2229,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",Can download the cost transaction everything report in Local currency?,0.0,0.005987012293189764
2230,2230,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",Can I download the cost transaction report in Local currency?,0.0,0.011751708574593067
2231,2231,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",How do I download the cost transaction report in Local currency?,0.0,0.011751708574593067
2232,2232,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",Best practice on SAP structures for MME success,0.0,1.0365480029861374e-08
2233,2233,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",what are the best practices on sap structures?,0.0,1.403827809554059e-08
2234,2234,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",Enumerate SAP structures' best practices,0.0,2.254282094327209e-08
2235,2235,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?","I cannot tick on Include Actuals in MME, why?",0.0,0.01183860283344984
2236,2236,31.0,"Can we have a negative number planned for remaining budget, used for risk, or written up?",why can't I tick on Include Actuals?,0.0,0.008649050258100033
